,p_max,p_min,p_avg,p_std,p_var,p_mid,vx_max,vx_min,vx_avg,vx_std,vx_var,vx_mid,vy_max,vy_min,vy_avg,vy_std,vy_var,vy_mid
0_51,0.98402596,-1.258888,-0.20559214,0.4255724,0.18111187,0.045179497134.87488,0.0,91.066734,23.437906,549.33545,89.2943677.82675,-38.90865,4.8514905,15.192039,230.79803,2.5331445
0_52,0.9736886,-1.003629,-0.22025195,0.33558825,0.11261947,-0.13848533125.38246,0.0,92.28527,21.250988,451.6045,95.0542369.283714,-32.6681,4.832722,13.401518,179.6007,4.0390716
0_53,1.0055327,-1.4270346,-0.18404837,0.4084015,0.16679177,-0.019477554139.43567,0.0,91.06086,22.7099,515.73956,87.948777.88325,-43.68666,4.116043,14.650617,214.64058,2.1069434
0_54,0.996403,-1.0806539,-0.21164955,0.42398515,0.17976342,0.027721124130.79381,0.0,92.45331,22.61266,511.33237,87.8135774.80712,-34.36586,5.718692,14.686978,215.70732,3.0284042
0_55,1.0046543,-1.388498,-0.22485532,0.3987495,0.15900116,-0.11004357137.83827,0.0,92.769035,22.671062,513.97705,92.68655481.81666,-36.531105,5.1440578,15.263672,232.97969,3.6379633
0_56,0.9922813,-1.2317103,-0.23161903,0.40792447,0.16640237,-0.078436546135.64993,0.0,92.807976,23.037184,530.71185,92.4267375.121635,-37.385857,4.1185794,16.068941,258.21088,3.0696754
0_57,0.99935704,-1.5832034,-0.197942,0.41521916,0.17240696,-0.07319172142.82216,0.0,90.70422,23.108767,534.0151,89.7815679.80129,-35.36017,4.7416744,15.272278,233.24248,3.1561456
0_58,0.980122,-1.099423,-0.20761433,0.3557649,0.12656866,-0.06150427130.35683,0.0,92.99461,20.82075,433.5036,92.1377469.26439,-28.997421,5.196922,13.331319,177.72406,3.3897042
0_59,0.9984919,-1.2613959,-0.22921427,0.4296837,0.18462807,-0.021759633135.48694,0.0,92.86532,22.896717,524.25964,90.3100665.45586,-40.225964,6.121388,15.651899,244.98196,3.8397465
0_60,0.9765519,-0.83265686,-0.20697126,0.33663905,0.11332584,-0.0947438122.701294,0.0,93.36101,20.271423,410.93057,93.1524875.74414,-22.744068,5.6669765,12.2879095,150.99272,4.3621597
0_61,0.98417383,-1.4471251,-0.2508599,0.4577758,0.2095587,-0.116440505141.94153,0.0,92.98295,24.300213,590.50037,92.0635768.813255,-31.854265,5.703671,17.214188,296.32828,4.1921573
0_62,0.9823775,-0.9555688,-0.188909,0.3713469,0.1378985,0.023576645124.16469,0.0,92.17305,21.207682,449.76575,88.2877375.64503,-35.215786,5.665995,12.788045,163.5341,3.5165412
0_63,0.9908769,-1.0890299,-0.21644238,0.41621184,0.17323229,0.036237434130.886,0.0,92.908455,22.245584,494.866,87.80250578.33227,-35.446987,6.2947106,14.178543,201.03108,3.0829575
0_64,1.0076919,-1.460344,-0.25130185,0.47936103,0.22978699,-0.08920351141.87158,0.0,92.24496,25.406225,645.47626,90.8684777.5832,-39.024284,6.1507382,17.879286,319.66885,4.210314
0_65,0.995259,-1.362884,-0.22153996,0.4039802,0.16319999,-0.05612468139.13158,0.0,92.58609,22.486471,505.6414,91.9134164.01176,-30.42028,4.4660754,15.6332855,244.39963,3.032544
0_66,1.0032507,-1.2435545,-0.21591616,0.37364176,0.13960816,-0.111704685134.84389,0.0,92.5952,22.021433,484.9435,91.93304472.097084,-39.64868,5.2035804,14.828771,219.89244,3.8418226
0_67,1.0059439,-1.1155072,-0.24338853,0.3962695,0.15702952,-0.13060087130.57066,0.0,93.32286,22.571177,509.458,93.32558465.59971,-44.529152,5.103618,16.041275,257.3225,3.7977138
0_68,0.99444926,-0.95474863,-0.22741082,0.3672809,0.13489525,-0.11807515126.667114,0.0,93.417725,21.64926,468.69043,92.704876.47392,-36.67698,5.8879495,14.199344,201.62137,4.6765037
0_69,0.97437096,-0.9502693,-0.19895235,0.36283085,0.13164623,-0.04260685125.262726,0.0,92.49043,20.7359,429.97757,90.8973168.93034,-33.09185,5.4280233,13.210778,174.52466,3.8616014
0_70,1.0048935,-1.4955163,-0.2535728,0.4321118,0.18672061,-0.14566812142.96872,0.0,93.02425,24.092482,580.4477,93.93539474.5685,-36.927887,4.292106,17.537968,307.58032,3.1342502
0_71,1.0013685,-1.370452,-0.20614147,0.3746177,0.14033842,-0.089991316135.86792,0.0,91.5316,22.512688,506.82108,92.87263579.43564,-43.158028,4.303226,14.735566,217.13692,3.1308417
0_72,0.9492925,-1.3194237,-0.19125462,0.4260766,0.18154126,0.0475773136.73683,0.0,91.419395,22.169212,491.47397,87.6447559.379498,-32.838596,5.3610454,14.65526,214.77666,3.025005
0_73,1.0052179,-1.125716,-0.22481555,0.42863655,0.18372929,-0.071404055132.68674,0.0,92.5086,23.476118,551.1281,89.78104475.272736,-38.27612,5.703079,15.781985,249.07106,3.6587124
0_74,0.9898334,-1.1206431,-0.19954543,0.40290248,0.1623304,0.054604094130.67558,0.0,92.0756,21.603327,466.70374,89.0498465.11818,-32.057995,5.071583,14.112244,199.15541,2.6199834
0_75,0.98813534,-1.2030782,-0.19644319,0.40224743,0.16180299,0.021335164133.02052,0.0,91.921394,22.38037,500.88092,88.1277780.19476,-35.0104,4.830306,14.304117,204.60776,3.0972385
0_76,0.9978168,-1.4185717,-0.19807126,0.3805963,0.14485356,-0.008468054135.62245,0.0,92.13061,21.733183,472.3312,89.54899685.03606,-34.304684,4.894493,13.449358,180.88524,3.2017112
0_77,0.9925749,-1.1357719,-0.24440657,0.40534726,0.1643064,-0.13472952132.47006,0.0,93.6677,22.549849,508.49567,93.3117167.13268,-29.479856,6.016936,15.545039,241.64825,4.5397396
0_78,0.98947257,-0.99684924,-0.21590625,0.38270232,0.14646107,-0.066011965128.02872,0.0,93.02888,21.593594,466.28333,91.3530972.910225,-29.712921,5.7259474,13.912263,193.55107,4.3788223
0_79,0.9862,-1.0490885,-0.18040958,0.3278353,0.10747597,-0.121288195128.55902,0.0,91.52926,20.77917,431.77386,92.7310767.084724,-33.437016,4.3104863,13.123314,172.22136,3.6544158
0_80,1.0056152,-0.98345727,-0.20152935,0.3388834,0.11484197,-0.06202755125.661316,0.0,91.97719,21.39761,457.8577,94.40108572.66611,-51.592228,3.0904775,14.154727,200.3563,1.6485204
0_81,0.9842773,-1.2146417,-0.23200193,0.4309845,0.18574764,0.014335601134.79137,0.0,93.44797,22.370407,500.4351,90.0052572.22876,-31.364285,6.762835,14.696727,215.99379,4.242098
0_82,0.9964727,-1.3463774,-0.20873834,0.39534563,0.15629816,-0.029126335132.71954,0.0,92.367004,22.2367,494.47083,90.0983185.20827,-37.733276,4.2623243,14.509915,210.53764,2.4866912
0_83,0.9930616,-1.1215928,-0.20341046,0.40143278,0.16114828,-0.010873435130.36888,0.0,92.02304,21.86121,477.91254,89.2201162.39061,-43.901005,5.7751884,14.458652,209.05261,3.1523747
0_84,0.9935761,-1.4843401,-0.20003723,0.40536743,0.16432275,-0.025764924141.50923,0.0,91.8816,22.281216,496.45258,90.1056875.78717,-37.889484,3.7230716,14.9528055,223.58638,0.92935014
0_85,0.9811577,-1.3993324,-0.2615316,0.43607306,0.19015972,-0.09884666140.44293,0.0,93.91942,23.307915,543.25885,93.3997867.638985,-37.216923,6.4067698,16.701418,278.93735,4.2049317
0_86,0.96425277,-0.8929485,-0.20032522,0.36501917,0.13323899,0.035418123123.56774,0.0,92.62299,20.719477,429.2967,90.5396270.8161,-38.07946,5.3730083,13.215047,174.63747,3.1029336
0_87,0.9976141,-1.2270517,-0.21077418,0.37826037,0.14308092,-0.13990913131.03593,0.0,92.042274,22.862791,522.7072,92.0457679.57585,-42.295998,5.4648094,14.647424,214.54701,3.68052
0_88,0.99980974,-1.0712979,-0.22359595,0.44007525,0.19366623,0.0626351128.71696,0.0,92.312195,23.017223,529.7926,89.0859578.291466,-39.53529,5.9241147,15.184521,230.56966,2.7458816
0_89,0.99799776,-0.88218516,-0.2072011,0.36599907,0.13395533,-0.021234183122.87987,0.0,92.891365,20.851246,434.77448,90.6106573.84394,-38.95717,6.1421885,12.945219,167.5787,3.536134
0_90,0.94790494,-1.2277374,-0.22923811,0.42726263,0.18255335,-0.03290579135.0292,0.0,93.21917,22.390244,501.323,90.749567.7256,-23.911715,6.168089,14.944152,223.32768,4.128302
0_91,0.9861641,-1.3180144,-0.20155072,0.36629462,0.13417175,-0.12564734132.20682,0.0,92.29848,21.683067,470.15543,92.5003885.39229,-28.90111,5.489548,13.548695,183.56712,4.232541
0_92,0.95700175,-0.95262265,-0.23312792,0.35519582,0.12616406,-0.121984325125.29668,0.0,93.99929,20.90682,437.09512,94.57493669.38503,-28.505972,5.0010586,14.164052,200.62038,3.600078
0_93,0.99010605,-1.220571,-0.2171777,0.42887807,0.1839364,-0.08472099135.00934,0.0,92.35043,23.063595,531.9294,89.7661975.27631,-31.888504,6.146408,14.993239,224.79723,4.2074933
0_94,0.9943586,-1.4515624,-0.21353689,0.45086056,0.20327525,0.028211018140.24673,0.0,91.74384,23.664738,560.0198,87.97098579.669044,-36.923916,5.261211,15.906742,253.02444,3.1452682
0_95,0.98482764,-1.2993522,-0.22926688,0.43113753,0.18587957,-0.07703857136.5125,0.0,92.57835,23.277857,541.85864,90.9797871.75876,-33.354923,5.048765,16.162514,261.22687,3.5630639
0_96,0.98564553,-1.0624092,-0.20767972,0.4190828,0.17563038,0.050261464128.78957,0.0,92.37991,21.961828,482.3219,88.5002672.0413,-40.078873,5.512302,14.590533,212.88365,2.636713
0_97,0.98439413,-1.5281374,-0.2533743,0.4937787,0.2438174,-0.05795057144.17404,0.0,92.73163,24.97946,623.97345,89.4369163.520782,-33.531242,6.311627,17.974579,323.08548,3.6552465
0_98,0.98991305,-0.9842601,-0.1647556,0.31759343,0.10086559,-0.019596942123.77206,0.0,91.34537,19.879148,395.18057,91.0261279.152176,-35.187874,4.9659443,11.312314,127.968445,3.7474506
0_99,0.987571,-1.5493875,-0.21481158,0.46038505,0.2119544,0.024257425142.9304,0.0,90.92637,24.172886,584.32837,89.37369572.94709,-41.0549,5.6332273,16.232977,263.50955,3.3420842
0_100,0.9847204,-0.9682846,-0.21535343,0.3723847,0.13867037,-0.01796066126.61415,0.0,93.07845,21.306902,453.98407,90.9457979.23044,-37.809235,5.4020524,13.870471,192.38995,3.1782496
0_101,0.9693503,-1.0344542,-0.18322848,0.38353646,0.14710021,0.032471806129.35828,0.0,91.62322,21.735664,472.4391,87.72854675.09871,-37.326088,5.320325,13.420199,180.10175,3.2995691
0_102,0.9634982,-1.1931041,-0.23540542,0.40755513,0.16610119,-0.030977234134.20566,0.0,93.729126,21.903738,479.77374,91.8440168.51823,-29.1268,5.726543,14.917147,222.52127,3.503991
0_103,1.0054084,-1.7098807,-0.22791809,0.49449366,0.24452397,-0.01565079149.09303,0.0,90.79879,26.071226,679.70886,87.8928370.55176,-39.68617,5.8230824,17.78299,316.2347,3.674598
0_104,0.97029316,-1.1826522,-0.1939281,0.33177042,0.11007161,-0.09374247127.183525,0.0,92.299034,20.424122,417.14478,93.1661982.60775,-33.502556,5.1781573,12.429902,154.50247,4.1141696
0_105,0.9963031,-1.2702996,-0.22714257,0.43402696,0.1883794,-0.06517574134.42474,0.0,92.6862,23.061188,531.81836,89.6939571.61647,-42.560993,6.076457,15.568658,242.3831,3.737229
0_106,0.97979856,-1.0386672,-0.21397376,0.37334132,0.13938375,-0.08730158127.91845,0.0,92.65258,21.37511,456.89532,92.01900579.04346,-37.04182,6.0861974,13.75072,189.08229,4.840393
0_107,0.9589675,-0.8897648,-0.20502302,0.31137934,0.0969571,-0.121954605121.41919,0.0,92.47712,19.886978,395.49188,95.0242269.51457,-33.313625,5.0978045,12.083624,146.01396,4.1520815
0_108,0.9975984,-1.2164186,-0.18563984,0.39729515,0.15784344,0.03706844133.85397,0.0,91.58731,21.918062,480.4015,87.4699473.23197,-34.728443,4.9616747,13.864205,192.2162,2.555326
0_109,1.0048811,-1.4618082,-0.23364761,0.44400528,0.1971407,-0.030991528141.78079,0.0,92.667465,23.50703,552.58044,90.9428967.74921,-40.589054,5.271186,16.60301,275.65997,3.3096642
0_110,1.0027258,-1.0997435,-0.21741992,0.3790044,0.14364433,-0.13434786127.45534,0.0,92.639305,22.357439,499.85507,92.7216580.9701,-37.10775,4.8363657,14.794377,218.87361,4.0214605
0_111,0.95703715,-1.2029551,-0.18958451,0.36974037,0.13670795,-0.026847847133.07018,0.0,91.87436,21.014448,441.60703,90.5068962.75996,-31.992533,4.9097075,13.650127,186.32597,3.2979028
0_112,0.99778074,-1.218541,-0.24484806,0.4342795,0.18859868,-0.08570621134.99294,0.0,93.186714,23.43637,549.2635,91.9545172.11846,-42.83172,6.089202,16.451555,270.6537,4.264491
0_113,0.9965823,-0.9487807,-0.18639119,0.34207004,0.11701191,-0.018271744120.73709,0.0,91.9743,20.568062,423.0452,90.94382578.94303,-39.751385,5.1819525,12.548639,157.46835,3.6037855
0_114,0.9758539,-1.1063485,-0.18414482,0.37383717,0.13975422,0.030483577125.83423,0.0,91.77817,21.469051,460.92014,88.047381.95255,-36.032013,5.19253,13.045693,170.19012,3.31298
0_115,1.0054052,-0.9042393,-0.21616915,0.3342855,0.11174679,-0.12870334122.400696,0.0,92.68311,21.223356,450.43085,94.509670.39781,-50.34426,4.2839994,14.262035,203.40564,3.379451
0_116,1.0023996,-1.3596878,-0.2170818,0.40159258,0.16127661,-0.009355906133.12105,0.0,92.96277,22.006771,484.298,89.9907685.4064,-35.38538,4.916147,14.225612,202.36803,2.7206345
0_117,0.94137925,-1.0575094,-0.22363871,0.41141543,0.16926265,-0.0025504883129.92853,0.0,93.42461,21.819845,476.10565,90.07239570.33472,-25.141483,6.236403,14.065934,197.8505,3.831489
0_118,0.9834872,-1.2967553,-0.20039655,0.42125756,0.17745793,0.066400714136.09946,0.0,91.867,22.596695,510.61063,87.5304974.84761,-35.37277,5.2100544,14.720432,216.69112,2.5338626
0_119,1.002329,-1.0429795,-0.23757434,0.38460684,0.14792243,-0.11306745129.87419,0.0,93.74944,22.082773,487.64883,92.64426477.97449,-36.60084,6.170993,14.673051,215.29843,4.769088
0_120,0.96294284,-1.3439755,-0.18757121,0.3360268,0.112914,-0.12404773133.35541,0.0,92.095566,20.801199,432.68988,92.98086586.2501,-25.979626,4.7870364,12.6718025,160.57458,3.664427
0_121,1.0043427,-1.4720066,-0.20144866,0.42794704,0.18313868,-0.028997459141.06552,0.0,91.29212,23.353565,545.38904,88.2690578.46668,-45.603485,4.885372,15.680003,245.8625,2.8813062
0_122,0.99757683,-1.0020926,-0.21882682,0.39329794,0.15468326,-0.11304349128.08163,0.0,92.901505,22.190948,492.4382,91.9140880.29504,-35.873116,6.834464,13.966397,195.06024,5.133108
0_123,0.9881155,-1.1097827,-0.19748905,0.39842454,0.15874211,0.02350321131.0951,0.0,91.85973,22.247927,494.97028,88.9989276.10795,-40.52224,4.350291,14.553715,211.81061,1.932522
0_124,1.0073979,-1.4048454,-0.26734287,0.4509008,0.20331152,-0.11970212140.24722,0.0,93.439156,24.526033,601.5263,92.5137872.65789,-39.717747,6.157472,17.97744,323.18835,4.059878
0_125,0.9988646,-1.463147,-0.19610949,0.41462368,0.1719128,-0.07502031137.34648,0.0,91.57124,22.727262,516.52844,89.6185686.72788,-34.690544,5.63795,14.376641,206.6878,3.9427786
0_126,1.0052658,-1.1764222,-0.24312395,0.42099735,0.17723878,-0.0792297134.39162,0.0,93.18913,23.211155,538.7577,91.3515473.945404,-39.264458,5.344359,16.062805,258.01373,3.5937352
0_127,0.9795815,-1.0341544,-0.2013401,0.37030056,0.1371225,-0.02343893128.68933,0.0,92.8047,20.839338,434.278,90.6571866.75229,-28.844889,4.851673,13.285689,176.50954,2.4759402
0_128,0.99354804,-0.89455,-0.17120229,0.33132318,0.10977505,-0.017218115122.339,0.0,91.79408,20.373022,415.06006,88.37559577.1356,-40.057083,5.3559628,11.700394,136.89922,3.0044947
0_129,0.9727089,-0.9615316,-0.17149349,0.30830204,0.095050156,-0.03756918120.11102,0.0,92.07574,19.19742,368.54095,92.18075681.29726,-23.087526,5.24951,10.582883,111.99741,3.8283443
0_130,1.0003253,-1.2749724,-0.22010605,0.3874125,0.15008844,-0.12633872135.6174,0.0,92.1562,22.633785,512.2882,92.2670262.075138,-42.799656,4.605804,15.716662,247.01347,3.4934113
0_131,1.0040183,-1.5192074,-0.21150844,0.43158758,0.18626784,0.0074135037142.39746,0.0,91.86907,23.108244,533.9909,89.2233676.93597,-41.532715,4.642927,15.766955,248.5969,2.101134
0_132,0.9522515,-1.4682926,-0.20370731,0.44159988,0.19501045,0.057429224142.1452,0.0,91.4914,23.296041,542.7055,87.7231263.188072,-35.039497,5.0688434,15.629154,244.27045,2.864366
0_133,0.95669144,-0.9127133,-0.15460028,0.3194171,0.10202728,-0.013582323118.52589,0.0,91.3902,19.380125,375.58923,89.3367579.52509,-25.424301,5.73056,10.181838,103.66982,3.8294911
0_134,0.921659,-1.1493186,-0.20823514,0.38498706,0.14821503,-0.038607746131.52644,0.0,92.76157,20.941612,438.5511,91.4779564.238365,-30.561687,5.0679345,13.889865,192.92836,2.5693908
